,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,datetimeYear,datetimeMonth,datetimeWeek,datetimeDay,datetimeDayofweek,datetimeDayofyear,datetimeIs_month_end,datetimeIs_month_start,datetimeIs_quarter_end,datetimeIs_quarter_start,datetimeIs_year_end,datetimeIs_year_start,datetimeElapsed
6511,1,0,1,2,24.6,31.06,49,43.0006,35,198,2012,3,10,8,3,68,False,False,False,False,False,False,1331211600.0
6512,1,0,1,2,25.42,31.06,43,43.0006,48,155,2012,3,10,8,3,68,False,False,False,False,False,False,1331215200.0
6513,1,0,1,1,26.24,31.06,38,46.0022,24,161,2012,3,10,8,3,68,False,False,False,False,False,False,1331218800.0
6514,1,0,1,2,25.42,31.06,41,43.0006,37,305,2012,3,10,8,3,68,False,False,False,False,False,False,1331222400.0
6515,1,0,1,1,25.42,31.06,38,43.9989,52,545,2012,3,10,8,3,68,False,False,False,False,False,False,1331226000.0
6516,1,0,1,2,25.42,31.06,38,36.9974,45,545,2012,3,10,8,3,68,False,False,False,False,False,False,1331229600.0
6517,1,0,1,2,24.6,31.06,40,30.0026,21,395,2012,3,10,8,3,68,False,False,False,False,False,False,1331233200.0
6518,1,0,1,2,24.6,31.06,43,26.0027,20,282,2012,3,10,8,3,68,False,False,False,False,False,False,1331236800.0
6519,1,0,1,1,24.6,31.06,43,26.0027,27,206,2012,3,10,8,3,68,False,False,False,False,False,False,1331240400.0
6520,1,0,1,1,22.96,26.515,49,22.0028,12,141,2012,3,10,8,3,68,False,False,False,False,False,False,1331244000.0
6521,1,0,1,2,22.96,26.515,49,30.0026,6,88,2012,3,10,8,3,68,False,False,False,False,False,False,1331247600.0
6522,1,0,1,2,23.78,27.275,49,31.0009,3,51,2012,3,10,9,4,69,False,False,False,False,False,False,1331251200.0
6523,1,0,1,3,22.96,26.515,52,32.9975,4,22,2012,3,10,9,4,69,False,False,False,False,False,False,1331254800.0
6524,1,0,1,3,19.68,23.485,77,27.9993,2,9,2012,3,10,9,4,69,False,False,False,False,False,False,1331258400.0
6525,1,0,1,1,18.86,22.725,77,35.0008,0,7,2012,3,10,9,4,69,False,False,False,False,False,False,1331262000.0
6526,1,0,1,3,16.4,20.455,66,19.0012,0,1,2012,3,10,9,4,69,False,False,False,False,False,False,1331265600.0
6527,1,0,1,3,16.4,20.455,66,19.0012,2,27,2012,3,10,9,4,69,False,False,False,False,False,False,1331269200.0
6528,1,0,1,2,16.4,20.455,50,23.9994,2,83,2012,3,10,9,4,69,False,False,False,False,False,False,1331272800.0
6529,1,0,1,2,15.58,19.695,40,19.9995,6,262,2012,3,10,9,4,69,False,False,False,False,False,False,1331276400.0
6530,1,0,1,2,13.94,14.395,42,35.0008,17,484,2012,3,10,9,4,69,False,False,False,False,False,False,1331280000.0
6531,1,0,1,2,13.94,14.395,42,35.0008,17,267,2012,3,10,9,4,69,False,False,False,False,False,False,1331283600.0
6532,1,0,1,2,13.94,14.395,36,32.9975,14,145,2012,3,10,9,4,69,False,False,False,False,False,False,1331287200.0
6533,1,0,1,2,14.76,16.665,34,23.9994,17,170,2012,3,10,9,4,69,False,False,False,False,False,False,1331290800.0
6534,1,0,1,1,14.76,16.665,34,27.9993,27,174,2012,3,10,9,4,69,False,False,False,False,False,False,1331294400.0
6535,1,0,1,2,15.58,19.695,29,26.0027,49,175,2012,3,10,9,4,69,False,False,False,False,False,False,1331298000.0
6536,1,0,1,1,17.22,21.21,28,31.0009,49,129,2012,3,10,9,4,69,False,False,False,False,False,False,1331301600.0
6537,1,0,1,1,18.86,22.725,24,16.9979,50,188,2012,3,10,9,4,69,False,False,False,False,False,False,1331305200.0
6538,1,0,1,1,19.68,23.485,23,27.9993,51,292,2012,3,10,9,4,69,False,False,False,False,False,False,1331308800.0
6539,1,0,1,1,18.86,22.725,24,26.0027,68,498,2012,3,10,9,4,69,False,False,False,False,False,False,1331312400.0
6540,1,0,1,1,18.04,21.97,26,35.0008,30,440,2012,3,10,9,4,69,False,False,False,False,False,False,1331316000.0
6541,1,0,1,1,17.22,21.21,28,40.9973,12,232,2012,3,10,9,4,69,False,False,False,False,False,False,1331319600.0
6542,1,0,1,1,15.58,19.695,32,23.9994,3,156,2012,3,10,9,4,69,False,False,False,False,False,False,1331323200.0
6543,1,0,1,1,14.76,16.665,34,22.0028,8,133,2012,3,10,9,4,69,False,False,False,False,False,False,1331326800.0
6544,1,0,1,1,13.94,14.395,31,32.9975,7,100,2012,3,10,9,4,69,False,False,False,False,False,False,1331330400.0
6545,1,0,1,1,13.12,15.15,33,19.9995,9,77,2012,3,10,9,4,69,False,False,False,False,False,False,1331334000.0
6546,1,0,0,1,12.3,13.635,36,23.9994,9,68,2012,3,10,10,5,70,False,False,False,False,False,False,1331337600.0
6547,1,0,0,1,12.3,14.395,36,16.9979,1,50,2012,3,10,10,5,70,False,False,False,False,False,False,1331341200.0
6548,1,0,0,1,10.66,12.12,41,16.9979,12,30,2012,3,10,10,5,70,False,False,False,False,False,False,1331344800.0
6549,1,0,0,1,10.66,11.365,41,19.9995,0,16,2012,3,10,10,5,70,False,False,False,False,False,False,1331348400.0
6550,1,0,0,1,9.84,10.605,41,23.9994,1,3,2012,3,10,10,5,70,False,False,False,False,False,False,1331352000.0
6551,1,0,0,1,9.02,10.605,42,19.0012,3,7,2012,3,10,10,5,70,False,False,False,False,False,False,1331355600.0
6552,1,0,0,1,9.02,10.605,44,19.0012,1,11,2012,3,10,10,5,70,False,False,False,False,False,False,1331359200.0
6553,1,0,0,1,9.02,10.605,44,16.9979,4,36,2012,3,10,10,5,70,False,False,False,False,False,False,1331362800.0
6554,1,0,0,1,9.02,10.605,44,19.9995,15,96,2012,3,10,10,5,70,False,False,False,False,False,False,1331366400.0
6555,1,0,0,1,9.84,10.605,41,22.0028,21,127,2012,3,10,10,5,70,False,False,False,False,False,False,1331370000.0
6556,1,0,0,1,10.66,11.365,35,27.9993,47,176,2012,3,10,10,5,70,False,False,False,False,False,False,1331373600.0
6557,1,0,0,1,12.3,13.635,33,22.0028,56,218,2012,3,10,10,5,70,False,False,False,False,False,False,1331377200.0
6558,1,0,0,1,12.3,13.635,33,22.0028,88,241,2012,3,10,10,5,70,False,False,False,False,False,False,1331380800.0
6559,1,0,0,1,13.12,15.15,29,19.0012,89,268,2012,3,10,10,5,70,False,False,False,False,False,False,1331384400.0
6560,1,0,0,1,13.94,15.91,27,19.0012,117,262,2012,3,10,10,5,70,False,False,False,False,False,False,1331388000.0
6561,1,0,0,1,13.94,18.18,25,0.0,132,274,2012,3,10,10,5,70,False,False,False,False,False,False,1331391600.0
6562,1,0,0,1,14.76,18.18,23,0.0,115,275,2012,3,10,10,5,70,False,False,False,False,False,False,1331395200.0
6563,1,0,0,1,14.76,18.94,23,0.0,104,250,2012,3,10,10,5,70,False,False,False,False,False,False,1331398800.0
6564,1,0,0,1,14.76,18.18,21,6.0032,67,230,2012,3,10,10,5,70,False,False,False,False,False,False,1331402400.0
6565,1,0,0,1,13.94,18.18,25,0.0,25,159,2012,3,10,10,5,70,False,False,False,False,False,False,1331406000.0
6566,1,0,0,1,13.12,16.665,33,8.9981,20,101,2012,3,10,10,5,70,False,False,False,False,False,False,1331409600.0
6567,1,0,0,1,12.3,14.395,39,15.0013,16,94,2012,3,10,10,5,70,False,False,False,False,False,False,1331413200.0
6568,1,0,0,1,10.66,12.88,44,11.0014,19,81,2012,3,10,10,5,70,False,False,False,False,False,False,1331416800.0
6569,1,0,0,1,10.66,12.88,41,12.998,6,77,2012,3,10,10,5,70,False,False,False,False,False,False,1331420400.0
6570,1,0,0,1,10.66,14.395,44,6.0032,7,62,2012,3,10,11,6,71,False,False,False,False,False,False,1331424000.0
6571,1,0,0,1,9.84,12.12,52,11.0014,4,57,2012,3,10,11,6,71,False,False,False,False,False,False,1331427600.0
6572,1,0,0,1,9.84,12.12,60,8.9981,15,51,2012,3,10,11,6,71,False,False,False,False,False,False,1331434800.0
6573,1,0,0,1,9.84,12.12,60,8.9981,7,15,2012,3,10,11,6,71,False,False,False,False,False,False,1331438400.0
6574,1,0,0,1,9.84,12.12,60,11.0014,2,5,2012,3,10,11,6,71,False,False,False,False,False,False,1331442000.0
6575,1,0,0,1,9.84,12.12,70,11.0014,2,8,2012,3,10,11,6,71,False,False,False,False,False,False,1331445600.0
6576,1,0,0,1,9.02,11.365,69,8.9981,2,15,2012,3,10,11,6,71,False,False,False,False,False,False,1331449200.0
6577,1,0,0,1,9.02,11.365,69,8.9981,4,68,2012,3,10,11,6,71,False,False,False,False,False,False,1331452800.0
6578,1,0,0,1,10.66,12.88,60,15.0013,20,70,2012,3,10,11,6,71,False,False,False,False,False,False,1331456400.0
6579,1,0,0,1,13.12,15.15,49,19.0012,71,147,2012,3,10,11,6,71,False,False,False,False,False,False,1331460000.0
6580,1,0,0,1,14.76,16.665,43,19.0012,90,209,2012,3,10,11,6,71,False,False,False,False,False,False,1331463600.0
6581,1,0,0,1,16.4,20.455,37,19.9995,146,264,2012,3,10,11,6,71,False,False,False,False,False,False,1331467200.0
6582,1,0,0,1,17.22,21.21,41,19.9995,176,288,2012,3,10,11,6,71,False,False,False,False,False,False,1331470800.0
6583,1,0,0,1,18.86,22.725,31,19.0012,212,289,2012,3,10,11,6,71,False,False,False,False,False,False,1331474400.0
6584,1,0,0,1,20.5,24.24,29,19.9995,201,286,2012,3,10,11,6,71,False,False,False,False,False,False,1331478000.0
6585,1,0,0,1,20.5,24.24,31,23.9994,208,301,2012,3,10,11,6,71,False,False,False,False,False,False,1331481600.0
6586,1,0,0,1,21.32,25.0,27,19.9995,199,299,2012,3,10,11,6,71,False,False,False,False,False,False,1331485200.0
6587,1,0,0,1,21.32,25.0,29,19.0012,133,256,2012,3,10,11,6,71,False,False,False,False,False,False,1331488800.0
6588,1,0,0,1,20.5,24.24,31,19.0012,55,203,2012,3,10,11,6,71,False,False,False,False,False,False,1331492400.0
6589,1,0,0,1,18.04,21.97,47,15.0013,42,129,2012,3,10,11,6,71,False,False,False,False,False,False,1331496000.0
6590,1,0,0,1,17.22,21.21,54,15.0013,37,110,2012,3,10,11,6,71,False,False,False,False,False,False,1331499600.0
6591,1,0,0,1,16.4,20.455,54,12.998,13,81,2012,3,10,11,6,71,False,False,False,False,False,False,1331503200.0
6592,1,0,0,1,16.4,20.455,50,11.0014,12,40,2012,3,10,11,6,71,False,False,False,False,False,False,1331506800.0
6593,1,0,1,1,15.58,19.695,54,12.998,4,20,2012,3,11,12,0,72,False,False,False,False,False,False,1331510400.0
6594,1,0,1,1,15.58,19.695,50,8.9981,1,9,2012,3,11,12,0,72,False,False,False,False,False,False,1331514000.0
6595,1,0,1,1,15.58,19.695,54,7.0015,4,5,2012,3,11,12,0,72,False,False,False,False,False,False,1331517600.0
6596,1,0,1,1,14.76,17.425,50,8.9981,0,2,2012,3,11,12,0,72,False,False,False,False,False,False,1331521200.0
6597,1,0,1,1,13.94,16.665,61,12.998,0,3,2012,3,11,12,0,72,False,False,False,False,False,False,1331524800.0
6598,1,0,1,1,13.94,16.665,61,12.998,1,15,2012,3,11,12,0,72,False,False,False,False,False,False,1331528400.0
6599,1,0,1,1,13.94,17.425,57,7.0015,2,86,2012,3,11,12,0,72,False,False,False,False,False,False,1331532000.0
6600,1,0,1,1,13.94,17.425,53,7.0015,9,259,2012,3,11,12,0,72,False,False,False,False,False,False,1331535600.0
6601,1,0,1,1,13.94,16.665,61,8.9981,17,547,2012,3,11,12,0,72,False,False,False,False,False,False,1331539200.0
6602,1,0,1,1,15.58,19.695,54,11.0014,21,260,2012,3,11,12,0,72,False,False,False,False,False,False,1331542800.0
6603,1,0,1,1,16.4,20.455,50,15.0013,39,98,2012,3,11,12,0,72,False,False,False,False,False,False,1331546400.0
6604,1,0,1,1,18.04,21.97,44,15.0013,39,111,2012,3,11,12,0,72,False,False,False,False,False,False,1331550000.0
6605,1,0,1,1,19.68,23.485,39,15.0013,59,162,2012,3,11,12,0,72,False,False,False,False,False,False,1331553600.0
6606,1,0,1,2,22.14,25.76,32,16.9979,74,176,2012,3,11,12,0,72,False,False,False,False,False,False,1331557200.0
6607,1,0,1,2,23.78,27.275,32,19.0012,76,145,2012,3,11,12,0,72,False,False,False,False,False,False,1331560800.0
6608,1,0,1,1,22.96,26.515,40,8.9981,74,159,2012,3,11,12,0,72,False,False,False,False,False,False,1331564400.0
6609,1,0,1,1,25.42,31.06,35,30.0026,77,255,2012,3,11,12,0,72,False,False,False,False,False,False,1331568000.0
6610,1,0,1,2,25.42,31.06,38,27.9993,87,557,2012,3,11,12,0,72,False,False,False,False,False,False,1331571600.0
6611,1,0,1,2,24.6,31.06,43,12.998,89,623,2012,3,11,12,0,72,False,False,False,False,False,False,1331575200.0
6612,1,0,1,2,22.96,26.515,49,15.0013,67,379,2012,3,11,12,0,72,False,False,False,False,False,False,1331578800.0
6613,1,0,1,2,22.96,26.515,49,15.0013,49,237,2012,3,11,12,0,72,False,False,False,False,False,False,1331582400.0
6614,1,0,1,2,22.14,25.76,56,15.0013,22,183,2012,3,11,12,0,72,False,False,False,False,False,False,1331586000.0
6615,1,0,1,2,22.96,26.515,56,15.0013,17,116,2012,3,11,12,0,72,False,False,False,False,False,False,1331589600.0
6616,1,0,1,1,22.96,26.515,56,15.0013,10,53,2012,3,11,12,0,72,False,False,False,False,False,False,1331593200.0
6617,1,0,1,2,22.96,26.515,52,12.998,5,21,2012,3,11,13,1,73,False,False,False,False,False,False,1331596800.0
6618,1,0,1,2,21.32,25.0,59,15.0013,2,14,2012,3,11,13,1,73,False,False,False,False,False,False,1331600400.0
6619,1,0,1,3,21.32,25.0,72,19.9995,0,1,2012,3,11,13,1,73,False,False,False,False,False,False,1331604000.0
6620,1,0,1,3,21.32,25.0,72,19.9995,0,2,2012,3,11,13,1,73,False,False,False,False,False,False,1331607600.0
6621,1,0,1,2,18.86,22.725,82,12.998,0,1,2012,3,11,13,1,73,False,False,False,False,False,False,1331611200.0
6622,1,0,1,2,18.86,22.725,82,12.998,0,24,2012,3,11,13,1,73,False,False,False,False,False,False,1331614800.0
6623,1,0,1,3,18.86,22.725,82,12.998,5,108,2012,3,11,13,1,73,False,False,False,False,False,False,1331618400.0
6624,1,0,1,2,18.86,22.725,82,19.0012,16,292,2012,3,11,13,1,73,False,False,False,False,False,False,1331622000.0
6625,1,0,1,1,18.86,22.725,82,19.0012,22,571,2012,3,11,13,1,73,False,False,False,False,False,False,1331625600.0
6626,1,0,1,1,19.68,23.485,82,19.0012,18,324,2012,3,11,13,1,73,False,False,False,False,False,False,1331629200.0
6627,1,0,1,1,21.32,25.0,77,15.0013,28,115,2012,3,11,13,1,73,False,False,False,False,False,False,1331632800.0
6628,1,0,1,1,22.14,25.76,73,19.0012,64,155,2012,3,11,13,1,73,False,False,False,False,False,False,1331636400.0
6629,1,0,1,1,24.6,30.305,60,19.0012,47,197,2012,3,11,13,1,73,False,False,False,False,False,False,1331640000.0
6630,1,0,1,1,24.6,30.305,60,26.0027,53,180,2012,3,11,13,1,73,False,False,False,False,False,False,1331643600.0
6631,1,0,1,1,26.24,31.06,53,22.0028,52,160,2012,3,11,13,1,73,False,False,False,False,False,False,1331647200.0
6632,1,0,1,1,28.7,31.82,39,15.0013,68,196,2012,3,11,13,1,73,False,False,False,False,False,False,1331650800.0
6633,1,0,1,1,29.52,32.575,34,26.0027,53,312,2012,3,11,13,1,73,False,False,False,False,False,False,1331654400.0
6634,1,0,1,1,28.7,31.82,37,7.0015,62,614,2012,3,11,13,1,73,False,False,False,False,False,False,1331658000.0
6635,1,0,1,1,28.7,31.82,34,19.9995,96,638,2012,3,11,13,1,73,False,False,False,False,False,False,1331661600.0
6636,1,0,1,1,26.24,31.06,47,15.0013,50,429,2012,3,11,13,1,73,False,False,False,False,False,False,1331665200.0
6637,1,0,1,1,24.6,31.06,49,11.0014,45,306,2012,3,11,13,1,73,False,False,False,False,False,False,1331668800.0
6638,1,0,1,1,23.78,27.275,56,7.0015,44,200,2012,3,11,13,1,73,False,False,False,False,False,False,1331672400.0
6639,1,0,1,1,22.96,26.515,60,6.0032,24,146,2012,3,11,13,1,73,False,False,False,False,False,False,1331676000.0
6640,1,0,1,1,22.96,26.515,56,8.9981,8,79,2012,3,11,13,1,73,False,False,False,False,False,False,1331679600.0
6641,1,0,1,1,22.14,25.76,60,7.0015,5,34,2012,3,11,14,2,74,False,False,False,False,False,False,1331683200.0
6642,1,0,1,1,21.32,25.0,63,6.0032,2,25,2012,3,11,14,2,74,False,False,False,False,False,False,1331686800.0
6643,1,0,1,1,20.5,24.24,68,12.998,0,2,2012,3,11,14,2,74,False,False,False,False,False,False,1331690400.0
6644,1,0,1,1,19.68,23.485,72,12.998,1,3,2012,3,11,14,2,74,False,False,False,False,False,False,1331694000.0
6645,1,0,1,1,19.68,23.485,67,6.0032,1,4,2012,3,11,14,2,74,False,False,False,False,False,False,1331697600.0
6646,1,0,1,1,18.04,21.97,82,8.9981,2,25,2012,3,11,14,2,74,False,False,False,False,False,False,1331701200.0
6647,1,0,1,1,18.04,21.97,82,6.0032,1,120,2012,3,11,14,2,74,False,False,False,False,False,False,1331704800.0
6648,1,0,1,1,18.04,21.97,82,7.0015,20,348,2012,3,11,14,2,74,False,False,False,False,False,False,1331708400.0
6649,1,0,1,1,18.04,21.97,82,0.0,34,628,2012,3,11,14,2,74,False,False,False,False,False,False,1331712000.0
6650,1,0,1,1,21.32,25.0,68,0.0,26,325,2012,3,11,14,2,74,False,False,False,False,False,False,1331715600.0
6651,1,0,1,1,22.96,26.515,56,7.0015,38,150,2012,3,11,14,2,74,False,False,False,False,False,False,1331719200.0
6652,1,0,1,2,25.42,31.06,41,11.0014,65,155,2012,3,11,14,2,74,False,False,False,False,False,False,1331722800.0
6653,1,0,1,2,26.24,31.06,29,0.0,55,212,2012,3,11,14,2,74,False,False,False,False,False,False,1331726400.0
6654,1,0,1,1,27.06,31.06,27,15.0013,57,197,2012,3,11,14,2,74,False,False,False,False,False,False,1331730000.0
6655,1,0,1,1,28.7,31.82,23,22.0028,61,163,2012,3,11,14,2,74,False,False,False,False,False,False,1331733600.0
6656,1,0,1,1,28.7,31.82,24,0.0,86,197,2012,3,11,14,2,74,False,False,False,False,False,False,1331737200.0
6657,1,0,1,1,29.52,31.82,25,12.998,78,278,2012,3,11,14,2,74,False,False,False,False,False,False,1331740800.0
6658,1,0,1,1,28.7,31.82,28,6.0032,140,642,2012,3,11,14,2,74,False,False,False,False,False,False,1331744400.0
6659,1,0,1,1,28.7,31.82,32,0.0,102,647,2012,3,11,14,2,74,False,False,False,False,False,False,1331748000.0
6660,1,0,1,1,26.24,31.06,33,11.0014,70,402,2012,3,11,14,2,74,False,False,False,False,False,False,1331751600.0
6661,1,0,1,1,25.42,31.06,35,7.0015,44,286,2012,3,11,14,2,74,False,False,False,False,False,False,1331755200.0
6662,1,0,1,1,24.6,31.06,40,6.0032,47,241,2012,3,11,14,2,74,False,False,False,False,False,False,1331758800.0
6663,1,0,1,1,21.32,25.0,55,8.9981,43,159,2012,3,11,14,2,74,False,False,False,False,False,False,1331762400.0
6664,1,0,1,1,22.96,26.515,43,11.0014,19,72,2012,3,11,14,2,74,False,False,False,False,False,False,1331766000.0
6665,1,0,1,1,22.14,25.76,49,8.9981,14,46,2012,3,11,15,3,75,False,False,False,False,False,False,1331769600.0
6666,1,0,1,1,20.5,24.24,59,7.0015,15,8,2012,3,11,15,3,75,False,False,False,False,False,False,1331773200.0
6667,1,0,1,1,20.5,24.24,59,0.0,14,5,2012,3,11,15,3,75,False,False,False,False,False,False,1331776800.0
6668,1,0,1,1,20.5,24.24,63,0.0,0,7,2012,3,11,15,3,75,False,False,False,False,False,False,1331780400.0
6669,1,0,1,1,18.04,21.97,77,7.0015,11,3,2012,3,11,15,3,75,False,False,False,False,False,False,1331784000.0
6670,1,0,1,1,18.86,22.725,67,0.0,2,24,2012,3,11,15,3,75,False,False,False,False,False,False,1331787600.0
6671,1,0,1,1,18.04,21.97,72,6.0032,4,113,2012,3,11,15,3,75,False,False,False,False,False,False,1331791200.0
6672,1,0,1,1,18.04,21.97,72,6.0032,14,367,2012,3,11,15,3,75,False,False,False,False,False,False,1331794800.0
6673,1,0,1,1,18.04,21.97,77,7.0015,21,602,2012,3,11,15,3,75,False,False,False,False,False,False,1331798400.0
6674,1,0,1,1,19.68,23.485,77,6.0032,30,285,2012,3,11,15,3,75,False,False,False,False,False,False,1331802000.0
6675,1,0,1,1,21.32,25.0,68,7.0015,34,130,2012,3,11,15,3,75,False,False,False,False,False,False,1331805600.0
6676,1,0,1,1,22.96,26.515,60,8.9981,60,151,2012,3,11,15,3,75,False,False,False,False,False,False,1331809200.0
6677,1,0,1,2,25.42,31.06,50,8.9981,59,206,2012,3,11,15,3,75,False,False,False,False,False,False,1331812800.0
6678,1,0,1,2,27.06,31.06,41,6.0032,62,211,2012,3,11,15,3,75,False,False,False,False,False,False,1331816400.0
6679,1,0,1,2,29.52,32.575,30,7.0015,81,177,2012,3,11,15,3,75,False,False,False,False,False,False,1331820000.0
6680,1,0,1,1,29.52,32.575,32,15.0013,100,187,2012,3,11,15,3,75,False,False,False,False,False,False,1331823600.0
6681,1,0,1,1,29.52,32.575,37,26.0027,95,331,2012,3,11,15,3,75,False,False,False,False,False,False,1331827200.0
6682,1,0,1,1,28.7,31.82,39,16.9979,79,634,2012,3,11,15,3,75,False,False,False,False,False,False,1331830800.0
6683,1,0,1,1,27.06,31.06,44,19.0012,98,648,2012,3,11,15,3,75,False,False,False,False,False,False,1331834400.0
6684,1,0,1,2,26.24,31.06,50,12.998,72,353,2012,3,11,15,3,75,False,False,False,False,False,False,1331838000.0
6685,1,0,1,2,23.78,27.275,60,23.9994,60,270,2012,3,11,15,3,75,False,False,False,False,False,False,1331841600.0
6686,1,0,1,1,22.14,25.76,68,19.0012,36,207,2012,3,11,15,3,75,False,False,False,False,False,False,1331845200.0
6687,1,0,1,1,21.32,25.0,68,8.9981,32,137,2012,3,11,15,3,75,False,False,False,False,False,False,1331848800.0
6688,1,0,1,1,19.68,23.485,72,12.998,12,85,2012,3,11,15,3,75,False,False,False,False,False,False,1331852400.0
6689,1,0,1,1,18.04,21.97,77,16.9979,8,49,2012,3,11,16,4,76,False,False,False,False,False,False,1331856000.0
6690,1,0,1,2,17.22,21.21,82,22.0028,4,22,2012,3,11,16,4,76,False,False,False,False,False,False,1331859600.0
6691,1,0,1,2,17.22,21.21,82,12.998,0,4,2012,3,11,16,4,76,False,False,False,False,False,False,1331863200.0
6692,1,0,1,2,16.4,20.455,87,19.0012,0,3,2012,3,11,16,4,76,False,False,False,False,False,False,1331866800.0
6693,1,0,1,2,16.4,20.455,87,16.9979,0,3,2012,3,11,16,4,76,False,False,False,False,False,False,1331870400.0
6694,1,0,1,2,16.4,20.455,87,15.0013,2,30,2012,3,11,16,4,76,False,False,False,False,False,False,1331874000.0
6695,1,0,1,2,16.4,20.455,87,11.0014,3,96,2012,3,11,16,4,76,False,False,False,False,False,False,1331877600.0
6696,1,0,1,2,16.4,20.455,87,12.998,13,265,2012,3,11,16,4,76,False,False,False,False,False,False,1331881200.0
6697,1,0,1,2,16.4,20.455,87,15.0013,28,534,2012,3,11,16,4,76,False,False,False,False,False,False,1331884800.0
6698,1,0,1,2,17.22,21.21,82,0.0,35,277,2012,3,11,16,4,76,False,False,False,False,False,False,1331888400.0
6699,1,0,1,2,16.4,20.455,87,6.0032,44,136,2012,3,11,16,4,76,False,False,False,False,False,False,1331892000.0
6700,1,0,1,2,18.04,21.97,77,0.0,40,167,2012,3,11,16,4,76,False,False,False,False,False,False,1331895600.0
6701,1,0,1,2,18.04,21.97,82,8.9981,72,222,2012,3,11,16,4,76,False,False,False,False,False,False,1331899200.0
6702,1,0,1,2,18.86,22.725,77,6.0032,52,208,2012,3,11,16,4,76,False,False,False,False,False,False,1331902800.0
6703,1,0,1,2,19.68,23.485,72,0.0,56,146,2012,3,11,16,4,76,False,False,False,False,False,False,1331906400.0
6704,1,0,1,3,18.86,22.725,82,7.0015,19,88,2012,3,11,16,4,76,False,False,False,False,False,False,1331910000.0
6705,1,0,1,3,19.68,23.485,77,0.0,18,111,2012,3,11,16,4,76,False,False,False,False,False,False,1331913600.0
6706,1,0,1,3,19.68,23.485,82,6.0032,23,235,2012,3,11,16,4,76,False,False,False,False,False,False,1331917200.0
6707,1,0,1,3,19.68,23.485,82,6.0032,31,377,2012,3,11,16,4,76,False,False,False,False,False,False,1331920800.0
6708,1,0,1,2,18.86,22.725,88,0.0,23,273,2012,3,11,16,4,76,False,False,False,False,False,False,1331924400.0
6709,1,0,1,1,18.86,22.725,88,0.0,31,204,2012,3,11,16,4,76,False,False,False,False,False,False,1331928000.0
6710,1,0,1,2,18.04,21.97,94,0.0,8,144,2012,3,11,16,4,76,False,False,False,False,False,False,1331931600.0
6711,1,0,1,2,18.04,21.97,94,0.0,16,132,2012,3,11,16,4,76,False,False,False,False,False,False,1331935200.0
6712,1,0,1,2,18.04,21.97,94,0.0,22,104,2012,3,11,16,4,76,False,False,False,False,False,False,1331938800.0
6713,1,0,0,2,18.04,21.97,94,6.0032,13,87,2012,3,11,17,5,77,False,False,False,False,False,False,1331942400.0
6714,1,0,0,2,18.04,21.97,94,0.0,12,57,2012,3,11,17,5,77,False,False,False,False,False,False,1331946000.0
6715,1,0,0,2,18.04,21.97,88,0.0,10,32,2012,3,11,17,5,77,False,False,False,False,False,False,1331949600.0
6716,1,0,0,2,18.04,21.97,88,0.0,2,24,2012,3,11,17,5,77,False,False,False,False,False,False,1331953200.0
6717,1,0,0,2,17.22,21.21,94,0.0,0,2,2012,3,11,17,5,77,False,False,False,False,False,False,1331956800.0
6718,1,0,0,2,17.22,21.21,94,6.0032,5,3,2012,3,11,17,5,77,False,False,False,False,False,False,1331960400.0
6719,1,0,0,2,17.22,21.21,94,12.998,1,29,2012,3,11,17,5,77,False,False,False,False,False,False,1331964000.0
6720,1,0,0,2,16.4,20.455,100,8.9981,29,57,2012,3,11,17,5,77,False,False,False,False,False,False,1331967600.0
6721,1,0,0,2,17.22,21.21,94,7.0015,63,155,2012,3,11,17,5,77,False,False,False,False,False,False,1331971200.0
6722,1,0,0,2,18.04,21.97,88,6.0032,104,217,2012,3,11,17,5,77,False,False,False,False,False,False,1331974800.0
6723,1,0,0,2,20.5,24.24,77,6.0032,140,303,2012,3,11,17,5,77,False,False,False,False,False,False,1331978400.0
6724,1,0,0,2,21.32,25.0,77,8.9981,226,359,2012,3,11,17,5,77,False,False,False,False,False,False,1331982000.0
6725,1,0,0,1,22.96,26.515,68,11.0014,286,365,2012,3,11,17,5,77,False,False,False,False,False,False,1331985600.0
6726,1,0,0,1,24.6,30.305,60,7.0015,286,400,2012,3,11,17,5,77,False,False,False,False,False,False,1331989200.0
6727,1,0,0,1,25.42,31.06,53,6.0032,352,338,2012,3,11,17,5,77,False,False,False,False,False,False,1331992800.0
6728,1,0,0,1,26.24,31.06,53,8.9981,357,322,2012,3,11,17,5,77,False,False,False,False,False,False,1331996400.0
6729,1,0,0,1,26.24,31.06,50,0.0,367,318,2012,3,11,17,5,77,False,False,False,False,False,False,1332000000.0
6730,1,0,0,1,26.24,31.06,50,8.9981,291,357,2012,3,11,17,5,77,False,False,False,False,False,False,1332003600.0
6731,1,0,0,1,25.42,31.06,57,19.9995,221,339,2012,3,11,17,5,77,False,False,False,False,False,False,1332007200.0
6732,1,0,0,1,23.78,27.275,64,19.0012,155,262,2012,3,11,17,5,77,False,False,False,False,False,False,1332010800.0
6733,1,0,0,1,22.96,26.515,64,12.998,89,182,2012,3,11,17,5,77,False,False,False,False,False,False,1332014400.0
